,nor_esm2,cnrm_esm2_1,mpi_esm1_2,miroc6,access_esm1_5,can_esm5,mri_esm2_0,model_mean
2079-12-31,11951072000000.0,16333595000000.0,11250632000000.0,15610262000000.0,5109557000000.0,89013510000.0,7767228000000.0,9730193000000.0
2080-12-31,11900845000000.0,16196590000000.0,11175991000000.0,15583058000000.0,5283695000000.0,117737560000.0,7680343000000.0,9705465000000.0
2081-12-31,11710526000000.0,16119491000000.0,11418957000000.0,15563229000000.0,5737943000000.0,137902750000.0,7563976400000.0,9750289000000.0
2082-12-31,11665657000000.0,16110380000000.0,11690426000000.0,15538472000000.0,5472914500000.0,85892360000.0,7491315300000.0,9722150000000.0
2083-12-31,11707916000000.0,16099215000000.0,11790031000000.0,15498872000000.0,5750737000000.0,65372692000.0,7414108000000.0,9760894000000.0
2084-12-31,11628729000000.0,15920333000000.0,11927422000000.0,15463136000000.0,5845452000000.0,42652307000.0,7370338000000.0,9742580000000.0
2085-12-31,11276399000000.0,15799178000000.0,11556333000000.0,15409227000000.0,5662613000000.0,18544480000.0,7291104400000.0,9573343000000.0
2086-12-31,11094929000000.0,15750228000000.0,11709564000000.0,15380303000000.0,5696264000000.0,0.0,7198747000000.0,9547148000000.0
2087-12-31,11147629000000.0,15573805000000.0,11798934000000.0,15371875000000.0,5841847000000.0,22253378000.0,7098738000000.0,9550726000000.0
2088-12-31,11285184000000.0,15339010000000.0,11716587000000.0,15337561000000.0,5736978400000.0,48972480000.0,7016031000000.0,9497189000000.0
2089-12-31,11189636000000.0,15204358000000.0,11337511000000.0,15292134000000.0,5519221700000.0,144416870000.0,6936212000000.0,9374784000000.0
2090-12-31,11144820000000.0,14875702000000.0,10979182000000.0,15229857000000.0,5346843000000.0,92757860000.0,6874742700000.0,9220558000000.0
2091-12-31,11139243000000.0,14687692000000.0,10967317000000.0,15203121000000.0,5017760000000.0,44973760000.0,6799407700000.0,9122788000000.0
2092-12-31,10919011000000.0,14536666000000.0,11172262000000.0,15180884000000.0,4778074000000.0,44506755000.0,6719385000000.0,9050113000000.0
2093-12-31,10846151000000.0,14340514000000.0,10975285000000.0,15124608000000.0,4841432000000.0,38943412000.0,6645109000000.0,8973149000000.0
2094-12-31,10788352000000.0,14206645000000.0,10827700000000.0,15092678000000.0,4492776400000.0,22253378000.0,6529958000000.0,8851480000000.0
2095-12-31,10771696000000.0,14173874000000.0,10891834000000.0,15045522000000.0,3733670900000.0,22253378000.0,6464078000000.0,8728990000000.0
2096-12-31,10684660000000.0,14090720000000.0,10897013000000.0,15021166000000.0,3556455500000.0,22253378000.0,6416263000000.0,8669790000000.0
2097-12-31,10511676000000.0,13886244000000.0,11190647000000.0,14980182000000.0,4374653800000.0,22253378000.0,6366337400000.0,8761713400000.0
2098-12-31,10429635000000.0,13607639000000.0,11639047000000.0,14931602000000.0,5049567000000.0,38943412000.0,6337575000000.0,8862001000000.0
2099-12-31,10373538000000.0,13302729000000.0,11775608000000.0,14886450000000.0,5632597000000.0,22253378000.0,6279317700000.0,8896071000000.0
2100-12-31,10465974000000.0,13190337000000.0,11572971000000.0,14879017000000.0,5819277500000.0,25962275000.0,6270314600000.0,8889122000000.0
