,nor_esm2,cnrm_esm2_1,mpi_esm1_2,miroc6,access_esm1_5,can_esm5,mri_esm2_0,model_mean
1850-12-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1851-12-31 00:00:00,0.2732208512049965,-0.17640827295497274,-0.11557836125723497,0.7491639359835176,-0.7017046658496042,-0.936585209796533,-0.718034603175397,-0.2322751894064936
1852-12-31 00:00:00,0.83440862390853,0.12538255311420698,-0.05059332332456279,-0.16735894919679595,0.0704174033519962,-0.23573761752049904,-0.5762388586445013,3.997595553073552e-05
1853-12-31 00:00:00,1.6683731864137599,-0.9268283820418901,0.9188740622229261,-0.24721536049446513,-0.7041252313131849,-0.8585569290158332,-1.6470326850122206,-0.2566444770343992
1854-12-31 00:00:00,0.4657796776783698,-0.09257595897167903,0.3054126471135987,-0.9598081348132155,-0.8157879387300113,-1.0753607935305922,-2.1833704059357615,-0.6222444153128208
1855-12-31 00:00:00,0.22707027808587554,-0.049580668499856984,-0.22198359236057286,-0.387927777025709,-0.6192036191368402,-1.3002979302119115,-0.019565265320864,-0.33878408206714994
1856-12-31 00:00:00,1.08558065367356,-0.744779040822209,0.5822756637046496,0.050568349211744135,0.0028448038680721766,-1.0185742985363504,0.3789741517106222,0.048127183258600326
1857-12-31 00:00:00,0.6395719219873399,-0.6611179912659964,0.3399645270101246,0.3754631356111986,-0.30026971017309734,-0.6378210460466107,-0.01711128290673969,-0.03733149225485022
1858-12-31 00:00:00,1.0245038086920886,-0.2407685855544628,0.4722402069582472,0.209194694648545,0.14703243430034263,-1.1982551289298726,-0.7581207067768219,-0.04916761095171296
1859-12-31 00:00:00,-0.7786437967462234,-0.7173694641985549,-0.03603997969446482,0.22504152116681553,-0.9336546672751069,-0.44461448604067755,1.1845610350824245,-0.21438854824373266
1860-12-31 00:00:00,-0.577159925368278,-0.8766792149284584,-0.17934695061330785,0.2535853607334957,-0.712525857400351,-0.41686756982403494,0.9979712169304094,-0.21586042006720163
1861-12-31 00:00:00,0.009524485287556672,-1.2096950823487305,-0.1659904714399545,0.5491120658806494,-0.38445706863103624,-0.47368074771168267,0.06388393266229286,-0.23018612661439875
1862-12-31 00:00:00,-0.19246452747097464,-0.9931684642525624,0.37103937616461735,0.7392010649745089,-0.13138156659937295,-0.679319441611824,-0.2779004629830979,-0.16628486025410893
1863-12-31 00:00:00,0.7385181323099914,-0.6492876009225483,0.18845585112433128,-0.8953226696517618,-1.0813970775355983,-0.8817230782216825,-0.8955839333482345,-0.49662005374932505
1864-12-31 00:00:00,0.3154264661008028,-0.1726926687233572,0.442937596356046,0.10872982627881811,-0.5655057764953995,-0.907252077066687,-0.396537421433095,-0.16784200785468784
1865-12-31 00:00:00,0.52203584572419,0.33156735085685796,0.23971161897998172,0.15625763420064231,-0.16797980537745616,-1.0255960111767308,-0.6800151325057868,-0.0891454998997574
1866-12-31 00:00:00,0.35052638779870904,0.6195883300515561,0.9806393715597892,-0.5572910974867682,-0.3856493841880706,-0.7815250201627464,-0.5798679897972079,-0.05051134317494643
1867-12-31 00:00:00,-0.18750498888857692,0.6196867287422378,1.0077582986747302,0.3582173491544154,-0.6687769317261996,-0.34026520525674187,-0.7867803500672039,0.00033355723320482866
1868-12-31 00:00:00,0.7827448216759763,0.6206270673427525,0.21373375331654643,-0.13173590820770187,-0.549349211208721,-0.9573262814609507,-1.056083406062612,-0.15391273780068104
1869-12-31 00:00:00,0.6482905530902485,0.43365578407519934,-0.2202041288798,-0.5548507856054812,-0.5270831230488398,-0.52459437947266,-1.4475573599427207,-0.3131919199691424
1870-12-31 00:00:00,0.8372364600548394,0.47475507282177887,0.12825245728117807,0.030665687482382964,0.28993739969183707,0.00758593664829732,-0.21811364225584384,0.2214741959605817
1871-12-31 00:00:00,0.7200051391104694,0.5362564524181153,0.5015611079869018,-0.3053752947440671,-0.9005996422759495,-1.4723241220650607,-1.678479302665437,-0.37127938031932217
1872-12-31 00:00:00,0.9528781844531977,0.3285966469883874,0.3978394005328596,0.2626607463939763,-0.3020736919094702,-0.8089324344722968,-1.1459187506026183,-0.0449928426594397
1873-12-31 00:00:00,-0.22414628041804008,0.8926517380243695,-0.28417749506388645,0.5594727202221748,-0.5560889865413969,-0.20680806363520787,-1.6498409479715974,-0.20984818791191628
1874-12-31 00:00:00,0.12086917940706599,-0.279506268609623,-0.17950413329350567,0.32877710623847634,-1.1114188141748969,-0.9901126742184942,-0.5054699475961684,-0.37376650746386986
1875-12-31 00:00:00,0.2402034512159048,-0.1430032378384567,-0.20705612410387175,0.8311080515836125,-1.5999306620672087,-0.3823316208365668,-0.551193415797286,-0.2588862225491084
1876-12-31 00:00:00,1.6218088742372174,-0.747407779872276,0.04478887961283817,-0.17733001453950692,-0.9445360038533295,-0.6623756512962018,-0.7673245136196556,-0.23319660133302023
1877-12-31 00:00:00,1.5979364295337746,-0.9381454021965965,0.9996396801111018,-0.7355925824742826,-0.7060040710814519,-0.6027723184839147,-0.059977958379249685,-0.0635594604243579
1878-12-31 00:00:00,1.7573118518255342,-0.2552036149330661,0.20561245087731095,0.06798673138439426,-0.09938889127488437,-1.0492116133343075,-0.741950288638975,-0.016406196299158182
1879-12-31 00:00:00,0.9523210550471504,-0.1715784296648053,-0.36806250306551647,0.12057816027925128,-0.3016323382448718,-0.28776718923859335,-1.2704626850659793,-0.18951484713625177
1880-12-31 00:00:00,0.7279981501326347,-0.2121013107143881,-0.4411501002222735,-0.06807106979317723,-0.6477819897051518,-0.7826281656182346,-1.4961107995159182,-0.41712075506234214
