,nor_esm2,cnrm_esm2_1,mpi_esm1_2,miroc6,access_esm1_5,can_esm5,mri_esm2_0,model_mean
1892-12-31 00:00:00,0.09921265,-0.14471436,-0.50772095,0.2211914,0.039276123,-0.06607056,0.01776123,-0.048706055
1893-12-31 00:00:00,0.19744873,0.08605957,-0.39172363,0.40185547,0.1880188,-0.14190674,0.024963379,0.052124023
1894-12-31 00:00:00,0.18341064,-0.03894043,-0.24975586,0.3777771,0.25204468,-0.07254028,-0.2572937,0.027832031
1895-12-31 00:00:00,0.3743286,-0.07846069,-0.1133728,0.13244629,0.037200928,0.05532837,-0.048950195,0.051239014
1896-12-31 00:00:00,0.15664673,0.11755371,-0.12045288,0.13085938,0.15390015,-0.07891846,-0.21484375,0.020690918
1897-12-31 00:00:00,0.21072388,-0.11331177,-0.09011841,0.41363525,0.14593506,0.08279419,-0.28567505,0.05203247
1898-12-31 00:00:00,0.32940674,-0.35894775,-0.20617676,0.36044312,0.11898804,0.013427734,-0.063934326,0.027618408
1899-12-31 00:00:00,0.2934265,-0.33666992,-0.29632568,0.17590332,0.16607666,0.114227295,-0.20806885,-0.013031006
1900-12-31,0.3027954,-0.031555176,-0.19607544,0.21536255,0.15429688,0.053955078,-0.07211304,0.06100464
1901-12-31,0.4013672,0.032318115,-0.34399414,0.13873291,0.10058594,-0.04498291,-0.3866272,-0.0146484375
1902-12-31,0.11160278,-0.27838135,-0.4985962,0.14535522,0.18115234,-0.029327393,-0.28826904,-0.09375
1903-12-31,0.03378296,-0.25006104,-0.5032959,-0.0016784668,-0.14956665,-0.21987915,-0.22155762,-0.18746948
1904-12-31,0.2024231,-0.222229,-0.38845825,0.15661621,-0.098846436,-0.2303772,-0.2498169,-0.118652344
1905-12-31,0.06692505,-0.3368225,-0.24276733,0.15905762,0.006713867,-0.28170776,-0.17007446,-0.11404419
1906-12-31,0.13504028,-0.107940674,-0.38684082,0.09750366,0.10952759,-0.11929321,0.16329956,-0.01550293
1907-12-31,0.09225464,0.0703125,-0.40673828,0.21121216,0.09265137,-0.015686035,-0.23034668,-0.026611328
1908-12-31,-0.10736084,0.22128296,-0.43484497,0.2211914,0.29458618,0.052124023,-0.11709595,0.018585205
1909-12-31,0.22451782,-0.07141113,-0.36294556,0.1913147,0.54885864,-0.068573,-0.08959961,0.05319214
1910-12-31,-0.007751465,-0.03491211,-0.27322388,0.24169922,0.20095825,-0.022247314,-0.27175903,-0.023834229
1911-12-31,0.11868286,0.15301514,-0.41763306,0.089019775,0.0743103,-0.021606445,-0.10131836,-0.015045166
1912-12-31,-0.08786011,-0.031707764,-0.2911682,0.29714966,0.1251831,-0.041809082,-0.27667236,-0.043823242
1913-12-31,-0.054138184,0.05355835,-0.14480591,0.36001587,0.052337646,-0.20596313,-0.3852234,-0.046295166
1914-12-31,-0.44329834,-0.068878174,-0.017211914,0.16156006,-0.072631836,-0.35046387,-0.23968506,-0.1472168
1915-12-31,-0.27111816,-0.04434204,-0.22683716,0.17462158,0.07318115,-0.16555786,-0.10733032,-0.08102417
1916-12-31,-0.03463745,0.016113281,-0.1690979,0.10089111,-0.08959961,-0.07217407,-0.302063,-0.0786438
1917-12-31,-0.10406494,-0.15988159,-0.096588135,0.106658936,-0.06643677,0.11981201,-0.049591064,-0.035705566
1918-12-31,0.11425781,0.0909729,-0.15698242,0.052734375,0.13311768,-0.015167236,0.015563965,0.03353882
1919-12-31,0.21365356,0.017364502,-0.092437744,0.11376953,0.061676025,0.021392822,0.2673645,0.08615112
1920-12-31,0.38235474,0.05355835,-0.26016235,0.13833618,0.12384033,-0.13476562,0.21429443,0.07394409
1921-12-31,-0.006713867,0.023101807,-0.4147339,0.4028015,-0.07928467,0.013458252,0.250885,0.02709961
1922-12-31,0.3597412,0.22619629,-0.44873047,0.59542847,0.028747559,-0.038726807,0.07965088,0.11462402
1923-12-31,0.4149475,0.050048828,-0.36108398,0.60302734,0.08728027,0.069885254,0.29418945,0.16546631
1924-12-31,0.28231812,-0.05682373,-0.19805908,0.12927246,0.024475098,0.1734314,0.15246582,0.07247925
1925-12-31,0.29995728,-0.3093567,-0.15078735,0.1098938,-0.016845703,0.27243042,0.18563843,0.055908203
1926-12-31,0.02017212,-0.030700684,-0.1133728,0.34283447,0.101379395,0.07885742,-0.11367798,0.040802002
1927-12-31,0.05545044,-0.08148193,-0.09234619,0.48867798,0.13796997,-0.02557373,-0.030578613,0.06463623
1928-12-31,0.17434692,0.26922607,0.0031738281,0.5974121,-0.070617676,-0.016082764,0.09631348,0.15054321
1929-12-31,0.41497803,0.0854187,-0.21868896,0.36843872,0.085998535,-0.016021729,0.063079834,0.11190796
1930-12-31,0.18548584,0.23165894,0.032806396,0.039794922,0.24206543,0.12863159,-0.08572388,0.11071777
1931-12-31,-0.035736084,0.16113281,0.0056152344,-0.00033569336,0.36636353,0.0064086914,-0.24661255,0.036712646
1932-12-31,0.05935669,0.09402466,0.07171631,0.2944641,0.32583618,-0.12539673,-0.16592407,0.079193115
1933-12-31,0.013519287,0.1741333,-0.057678223,0.2554016,0.2989502,0.013031006,0.040618896,0.10543823
1934-12-31,0.049316406,0.26031494,0.102752686,0.68185425,0.29049683,-0.013061523,-0.028686523,0.19189453
1935-12-31,0.14297485,0.020751953,0.10964966,0.37878418,0.557312,-0.04522705,-0.1489563,0.14505005
1936-12-31,0.03338623,0.12490845,0.06970215,0.18609619,0.47146606,0.05731201,-0.007598877,0.13363647
1937-12-31,0.08694458,-0.144104,0.13519287,-0.011993408,0.29959106,0.14672852,0.0051879883,0.07397461
1938-12-31,0.1328125,0.11895752,0.2428894,0.44396973,0.40286255,0.19503784,-0.052734375,0.21200562
1939-12-31,-0.078704834,0.4508667,0.2897339,0.7679138,0.4220581,0.055541992,-0.24578857,0.23742676
1940-12-31,0.31982422,0.17868042,0.19546509,0.4524231,0.22369385,0.21383667,-0.046539307,0.21963501
1941-12-31,0.24932861,0.18154907,0.0847168,0.2444458,0.30178833,0.25875854,0.03387451,0.19354248
1942-12-31,0.04800415,0.4383545,0.20419312,0.29940796,0.3713379,0.012786865,-0.04397583,0.19003296
1943-12-31,-0.054748535,0.25003052,0.118621826,0.48764038,0.25024414,0.10882568,-0.023925781,0.16241455
1944-12-31,0.123291016,0.13253784,0.13354492,0.5869751,0.22491455,0.14593506,0.25616455,0.22909546
1945-12-31,0.24291992,0.20706177,-0.024047852,0.36547852,0.3374939,0.22567749,0.17590332,0.21862793
1946-12-31,0.311615,0.014434814,-0.008514404,0.2581787,0.26989746,0.08895874,0.008422852,0.1347351
1947-12-31,0.34075928,0.064086914,0.25857544,0.4338379,0.22750854,0.07321167,0.04321289,0.2059021
1948-12-31,0.16357422,0.3182373,0.20999146,0.6585388,0.40600586,0.2649231,-0.10058594,0.27441406
1949-12-31,0.36135864,-0.08584595,-0.11911011,0.6906433,0.45230103,0.3829651,0.041931152,0.24633789
1950-12-31,0.1499939,0.0390625,-0.25231934,0.35586548,0.29180908,0.45913696,0.16149902,0.17214966
1951-12-31,0.24633789,0.33587646,-0.31173706,0.3267517,0.072052,0.18746948,0.0446167,0.1288147
1952-12-31,0.28482056,0.033081055,-0.058410645,0.081970215,0.42666626,0.27755737,0.08578491,0.16168213
1953-12-31,0.27044678,0.37234497,-0.085113525,0.33807373,0.35455322,0.065582275,0.067718506,0.19769287
1954-12-31,0.3652954,0.30804443,-0.2916565,0.22808838,0.43762207,0.14468384,0.08312988,0.18222046
1955-12-31,0.66134644,0.09121704,0.07537842,0.41357422,0.32260132,-0.03665161,-0.020324707,0.21533203
1956-12-31,0.4143982,0.30142212,-0.007293701,0.46350098,0.36239624,-0.018096924,-0.13165283,0.19784546
1957-12-31,0.5718384,0.16305542,-0.014770508,0.45761108,0.24725342,-0.1003418,-0.21273804,0.158844
1958-12-31,0.2416687,0.26550293,0.1529541,0.38726807,0.16488647,0.06390381,-0.10928345,0.16671753
1959-12-31,0.39788818,0.09588623,-0.016662598,0.7012024,0.16293335,0.26678467,0.109313965,0.24533081
1960-12-31,0.21734619,0.21624756,0.04296875,0.4356079,0.41107178,0.36975098,-0.23101807,0.20889282
1961-12-31,0.032348633,0.09527588,0.043182373,0.49179077,0.33920288,0.6060486,-0.26028442,0.1925354
1962-12-31,0.0032653809,0.095458984,-0.008728027,0.5909424,0.08377075,0.1486206,-0.40649414,0.07241821
1963-12-31,0.05618286,-0.017242432,0.20755005,0.664978,0.18539429,-0.00091552734,-0.20220947,0.12768555
1964-12-31,0.09118652,-0.07110596,0.07180786,0.20318604,0.18115234,-0.15383911,-0.23294067,0.012817383
1965-12-31,0.07696533,-0.11972046,0.07421875,0.06918335,0.35021973,0.16485596,-0.28338623,0.04748535
1966-12-31,0.283844,-0.38238525,-0.049346924,0.2232666,0.096588135,0.1505127,0.08963013,0.058898926
1967-12-31,-0.3434143,-0.02999878,-0.109069824,0.38983154,0.17715454,-0.025634766,0.1156311,0.024963379
1968-12-31,-0.23016357,0.22277832,-0.14077759,0.50177,0.2975769,0.2401123,0.082336426,0.13909912
1969-12-31,-0.07434082,0.039154053,-0.04586792,0.688324,0.15704346,0.15475464,0.04724121,0.13806152
1970-12-31,0.031097412,0.12612915,0.0079956055,0.5116272,-0.038269043,0.07373047,0.11074829,0.11758423
1971-12-31,0.118255615,0.15637207,-0.03918457,0.24346924,-0.0047912598,0.03186035,-0.074523926,0.061676025
1972-12-31,-0.012542725,0.34753418,0.08331299,0.31674194,0.06375122,0.024810791,-0.22824097,0.08508301
1973-12-31,-0.08828735,0.1362915,-0.02331543,0.47262573,0.08773804,0.22158813,-0.06472778,0.10598755
1974-12-31,0.05630493,-0.0043029785,-0.046142578,0.53900146,0.12591553,0.18887329,-0.23651123,0.08905029
1975-12-31,-0.21017456,0.11993408,-0.21279907,0.26535034,-0.0029907227,0.39007568,-0.3013916,0.006866455
1976-12-31,-0.017303467,0.43222046,-0.08081055,0.28475952,0.2651062,0.36044312,-0.29214478,0.13604736
1977-12-31,-0.007659912,0.100372314,-0.077056885,0.40405273,0.17510986,0.4980774,-0.3060608,0.11242676
1978-12-31,0.12182617,0.35528564,-0.030395508,0.5378723,0.52130127,0.6071167,-0.05569458,0.2939453
1979-12-31,0.24099731,0.60998535,0.18487549,0.24377441,0.59329224,0.37457275,0.13052368,0.33972168
1980-12-31,0.26348877,0.570343,0.3070984,0.3239441,0.38946533,0.29916382,-0.052215576,0.30020142
1981-12-31,0.25146484,0.28555298,0.22634888,0.29992676,0.24493408,0.40878296,0.010528564,0.24679565
1982-12-31,0.3416443,0.56591797,0.2684021,0.22348022,0.16452026,0.5496521,0.13250732,0.32092285
1983-12-31,0.43829346,0.4628296,0.047454834,0.16635132,0.20184326,0.5508423,0.203125,0.2958374
1984-12-31,0.25186157,0.7538147,0.023284912,0.38742065,0.25979614,0.55578613,0.39590454,0.37542725
1985-12-31,0.22354126,0.6576233,-0.009094238,0.6503906,0.44491577,0.4985962,0.24536133,0.3873291
1986-12-31,0.31796265,0.54141235,0.07080078,0.55737305,0.33926392,0.58432007,0.2106018,0.37454224
1987-12-31,0.048980713,0.7519226,-0.03164673,0.4071045,0.25732422,0.690979,0.27182007,0.3423767
1988-12-31,0.26086426,0.6980896,0.14318848,0.48165894,0.20214844,0.6099243,0.31799316,0.38772583
1989-12-31,0.29904175,0.716095,0.10357666,0.56503296,0.63549805,0.5163269,0.48114014,0.47384644
1990-12-31,0.47753906,1.0479736,0.27893066,0.80578613,0.57489014,0.7887268,0.48062134,0.63635254
1991-12-31,0.50979614,1.0635376,0.23483276,0.65719604,0.4399109,0.73098755,0.52835083,0.5949707
1992-12-31,0.35134888,0.59161377,0.2355957,0.23303223,0.48287964,0.5921631,0.18539429,0.38174438
1993-12-31,0.026367188,0.85098267,0.38101196,0.2288208,0.3979187,0.42910767,0.06628418,0.3400879
1994-12-31,0.26605225,0.73339844,0.6567383,0.44900513,0.3611145,0.6030884,0.45166016,0.50305176
1995-12-31,0.31277466,0.61990356,0.62677,0.62490845,0.43218994,0.68969727,0.5288391,0.5478821
1996-12-31,0.57714844,0.7352295,0.64364624,0.9069214,0.501709,0.82147217,0.3489685,0.6478882
1997-12-31,0.7519531,0.94262695,0.5418396,0.8782654,0.6590576,0.9042969,0.28744507,0.7093811
1998-12-31,0.8072815,0.9435425,0.7963562,0.8200989,0.71780396,1.1374817,0.344635,0.7953186
1999-12-31,0.79940796,0.9663391,0.717865,0.7220764,0.5274353,1.1247864,0.50405884,0.7659912
2000-12-31,1.0378723,1.1538391,0.72457886,0.78482056,0.5209656,1.193512,0.58929443,0.8578491
2001-12-31,0.9026184,1.0127869,0.7127075,1.0652466,0.7407837,1.2436218,0.7287903,0.9152527
2002-12-31,0.42544556,1.2226868,0.91223145,1.0357971,0.75216675,1.1920166,0.79953,0.9057312
2003-12-31,0.5879822,0.97927856,0.83813477,1.0180969,0.75845337,1.2814331,0.83358765,0.89956665
